# Data Browser Export
# Version: 1.0
# Start: 2008/04/24 08:00:10.725000000
# End: 2008/04/24 18:00:00.000000000
# Source: Raw
# Spreadsheet: true
# With Severity/Status: false
# Format: Exponential (precision: 4 digits)
#
# Data is in TAB-delimited columns, should import into e.g. Excel

# PV: RTBT_Diag:BCM25I:Power1
# 
# Archives:
# 1) - All -
# 2) - All - (last restart)

#  Time	RTBT_Diag:BCM25I:Power1
2008/04/24 13:49:30.277961666	3.2300E2
2008/04/24 13:49:30.611248666	2.4500E2
2008/04/24 13:49:30.944537666	1.8000E2
2008/04/24 13:49:31.277828666	1.0500E2
2008/04/24 13:49:31.611121666	6.6000E1
2008/04/24 13:49:31.944415666	5.0000E1
2008/04/24 13:49:32.277712666	6.2000E1
2008/04/24 13:49:32.944310666	3.2000E1
2008/04/24 13:49:33.277612666	1.0000E1
2008/04/24 13:49:33.610917666	0.0000E0
2008/04/24 13:49:38.943966666	5.0000E0
2008/04/24 13:49:40.610618666	1.5000E1
2008/04/24 13:49:40.943954666	1.0000E1
2008/04/24 13:49:41.610631666	5.0000E0
2008/04/24 13:49:41.943971666	1.5000E1
2008/04/24 13:49:42.610654666	1.0000E1
2008/04/24 13:49:42.943999666	0.0000E0
2008/04/24 13:49:43.277345666	3.5000E1
2008/04/24 13:49:43.610694666	4.0000E1
2008/04/24 13:49:43.944044666	4.5000E1
2008/04/24 13:49:44.277396666	1.0000E1
2008/04/24 13:49:45.610814666	5.0000E0
2008/04/24 13:49:46.277533666	1.0000E1
2008/04/24 13:49:46.610895666	2.5000E1
2008/04/24 13:49:46.944258666	5.6000E1
2008/04/24 13:49:47.277624666	9.3000E1
2008/04/24 13:49:47.610992666	1.1900E2
2008/04/24 13:49:47.944362666	1.3300E2
2008/04/24 13:49:48.277733666	1.2700E2
2008/04/24 13:49:48.944481666	9.2000E1
2008/04/24 13:49:49.277855666	6.1000E1
2008/04/24 13:49:49.611226666	2.0000E1
2008/04/24 13:49:49.944597666	1.0000E1
2008/04/24 13:49:50.611341666	2.5000E1
2008/04/24 13:49:51.611457666	1.5000E1
2008/04/24 13:49:51.944827666	1.0000E1
2008/04/24 13:49:52.278196666	5.0000E0
2008/04/24 13:49:52.611562666	0.0000E0
2008/04/24 13:49:54.611753666	1.0000E1
2008/04/24 13:49:54.945116666	2.5000E1
2008/04/24 13:49:55.278478666	4.5000E1
2008/04/24 13:49:55.611839666	6.5000E1
2008/04/24 13:49:56.611921666	4.7000E1
2008/04/24 13:49:56.945284666	3.1000E1
2008/04/24 13:49:57.278650666	1.5000E1
2008/04/24 13:49:57.612017666	0.0000E0
2008/04/24 13:50:05.613107666	1.5000E1
2008/04/24 13:50:05.946492666	3.0000E1
2008/04/24 13:50:06.279875666	6.0000E1
2008/04/24 13:50:06.613258666	8.7000E1
2008/04/24 13:50:06.946640666	1.0700E2
2008/04/24 13:50:07.280022666	1.1800E2
2008/04/24 13:50:07.613403666	9.6000E1
2008/04/24 13:50:07.946784666	8.1000E1
2008/04/24 13:50:08.280163666	6.0000E1
2008/04/24 13:50:08.613541666	4.0000E1
2008/04/24 13:50:08.946919666	2.5000E1
2008/04/24 13:50:09.280298666	1.0000E1
2008/04/24 13:50:09.613678666	3.6000E1
2008/04/24 13:50:09.947058666	4.6000E1
2008/04/24 13:50:10.613819666	2.5000E1
2008/04/24 13:50:10.947199666	2.0000E1
2008/04/24 13:50:11.280578666	3.0000E1
2008/04/24 13:50:11.613957666	7.3000E1
2008/04/24 13:50:12.280713666	7.9000E1
2008/04/24 13:50:12.614091666	3.1000E1
2008/04/24 13:50:12.947470666	5.0000E1
2008/04/24 13:50:13.280850666	3.5000E1
2008/04/24 13:50:13.614230666	6.1000E1
2008/04/24 13:50:13.947609666	7.3000E1
2008/04/24 13:50:14.280988666	1.1000E2
2008/04/24 13:50:14.614366666	1.4700E2
2008/04/24 13:50:14.947743666	1.6000E2
2008/04/24 13:50:15.281121666	1.8200E2
2008/04/24 13:50:15.614499666	1.4400E2
2008/04/24 13:50:15.947880666	1.1400E2
2008/04/24 13:50:16.281260666	5.0000E1
2008/04/24 13:50:16.614642666	3.5000E1
2008/04/24 13:50:16.948025666	4.0000E1
2008/04/24 13:50:17.281408666	4.5000E1
2008/04/24 13:50:17.948175666	4.0000E1
2008/04/24 13:50:18.281559666	8.6000E1
2008/04/24 13:50:18.614942666	1.2300E2
2008/04/24 13:50:19.281707666	1.1000E2
2008/04/24 13:50:19.615087666	1.1800E2
2008/04/24 13:50:19.948468666	1.4600E2
2008/04/24 13:50:20.281850666	1.6600E2
2008/04/24 13:50:20.615233666	1.7700E2
2008/04/24 13:50:20.948617666	1.6300E2
2008/04/24 13:50:21.282001666	1.6700E2
2008/04/24 13:50:21.615384666	1.5400E2
2008/04/24 13:50:21.948767666	1.7500E2
2008/04/24 13:50:22.282151666	1.7100E2
2008/04/24 13:50:22.615536666	1.6600E2
2008/04/24 13:50:22.948921666	1.3900E2
2008/04/24 13:50:23.282306666	1.3100E2
2008/04/24 13:50:23.615691666	1.1900E2
2008/04/24 13:50:23.949076666	1.3200E2
2008/04/24 13:50:24.282462666	1.0900E2
2008/04/24 13:50:24.615849666	1.3500E2
2008/04/24 13:50:24.949234666	1.3000E2
2008/04/24 13:50:25.282618666	1.8200E2
2008/04/24 13:50:25.949384666	2.3500E2
2008/04/24 13:50:26.282766666	2.2000E2
2008/04/24 13:50:26.949533666	2.0800E2
2008/04/24 13:50:27.282917666	2.5300E2
2008/04/24 13:50:27.616299666	3.0500E2
2008/04/24 13:50:27.949679666	3.5300E2
2008/04/24 13:50:28.283058666	3.7300E2
2008/04/24 13:50:28.616436666	3.9200E2
2008/04/24 13:50:28.949813666	3.7200E2
2008/04/24 13:50:29.283190666	3.4900E2
2008/04/24 13:50:29.949939666	3.7600E2
2008/04/24 13:50:30.283312666	4.0100E2
2008/04/24 13:50:30.616683666	3.8900E2
2008/04/24 13:50:30.950053666	3.7100E2
2008/04/24 13:50:31.283421666	3.4500E2
2008/04/24 13:50:31.616787666	3.2500E2
2008/04/24 13:50:31.950152666	3.1500E2
2008/04/24 13:50:32.283517666	3.0300E2
2008/04/24 13:50:32.616882666	3.1700E2
2008/04/24 13:50:32.950246666	2.8300E2
2008/04/24 13:50:33.283609666	2.5300E2
2008/04/24 13:50:33.616971666	1.8100E2
2008/04/24 13:50:33.950333666	1.2700E2
2008/04/24 13:50:34.283693666	8.2000E1
2008/04/24 13:50:34.617053666	1.0400E2
2008/04/24 13:50:34.950415666	1.8800E2
2008/04/24 13:50:35.283776666	2.7900E2
2008/04/24 13:50:35.617139666	3.2300E2
2008/04/24 13:50:35.950503666	3.3800E2
2008/04/24 13:50:36.283868666	3.6200E2
2008/04/24 13:50:36.617235666	3.8000E2
2008/04/24 13:50:36.950602666	3.8500E2
2008/04/24 13:50:37.283969666	3.7900E2
2008/04/24 13:50:37.617338666	3.8700E2
2008/04/24 13:50:37.950707666	3.9500E2
2008/04/24 13:50:38.617450666	3.5700E2
2008/04/24 13:50:38.950823666	3.4700E2
2008/04/24 13:50:39.284198666	3.5100E2
2008/04/24 13:50:39.617574666	3.6500E2
2008/04/24 13:50:39.950951666	3.3200E2
2008/04/24 13:50:40.284331666	2.8800E2
2008/04/24 13:50:40.617712666	2.6600E2
2008/04/24 13:50:41.617860666	2.7500E2
2008/04/24 13:50:41.951245666	2.7900E2
2008/04/24 13:50:42.284630666	2.1900E2
2008/04/24 13:50:42.618016666	1.9600E2
2008/04/24 13:50:42.951403666	1.7800E2
2008/04/24 13:50:43.284791666	2.2700E2
2008/04/24 13:50:43.618177666	2.4200E2
2008/04/24 13:50:43.951563666	2.3500E2
2008/04/24 13:50:44.284950666	1.9300E2
2008/04/24 13:50:44.618337666	1.4900E2
2008/04/24 13:50:44.951724666	1.6700E2
2008/04/24 13:50:45.285113666	2.1100E2
2008/04/24 13:50:45.618500666	2.5700E2
2008/04/24 13:50:45.951886666	2.8700E2
2008/04/24 13:50:46.285271666	3.1900E2
2008/04/24 13:50:46.618655666	3.4100E2
2008/04/24 13:50:46.952038666	3.5400E2
2008/04/24 13:50:47.285419666	3.4700E2
2008/04/24 13:50:47.618800666	3.3100E2
2008/04/24 13:50:47.952178666	3.1000E2
2008/04/24 13:50:48.285556666	3.2400E2
2008/04/24 13:50:48.952313666	3.4200E2
2008/04/24 13:50:49.285691666	3.3800E2
2008/04/24 13:50:49.619069666	3.5200E2
2008/04/24 13:50:49.952447666	3.4700E2
2008/04/24 13:50:50.285825666	3.1800E2
2008/04/24 13:50:50.619203666	3.1400E2
2008/04/24 13:50:50.952581666	3.0700E2
2008/04/24 13:50:51.285959666	3.2900E2
2008/04/24 13:50:51.619337666	3.3800E2
2008/04/24 13:50:51.952717666	3.3400E2
2008/04/24 13:50:52.286095666	3.4700E2
2008/04/24 13:50:52.619474666	3.3200E2
2008/04/24 13:50:53.286230666	3.2300E2
2008/04/24 13:50:53.619608666	3.0800E2
2008/04/24 13:50:53.952986666	3.1700E2
2008/04/24 13:50:54.286363666	3.3400E2
2008/04/24 13:50:54.619740666	3.6700E2
2008/04/24 13:50:55.286494666	3.3700E2
2008/04/24 13:50:55.619871666	3.2100E2
2008/04/24 13:50:56.286627666	3.5900E2
2008/04/24 13:50:56.620006666	3.8200E2
2008/04/24 13:50:57.286765666	2.9400E2
2008/04/24 13:50:57.620145666	1.6500E2
2008/04/24 13:50:57.953525666	4.3000E1
2008/04/24 13:50:58.286905666	0.0000E0
2008/04/24 13:52:26.954870666	8.3000E1
2008/04/24 13:52:27.288295666	1.7300E2
2008/04/24 13:52:27.621719666	2.6000E2
2008/04/24 13:52:27.955142666	2.4000E2
2008/04/24 13:52:28.288566666	1.6700E2
2008/04/24 13:52:28.621990666	8.0000E1
2008/04/24 13:52:28.955416666	1.7000E1
2008/04/24 13:52:29.288841666	0.0000E0
2008/04/24 13:53:18.278613666	5.0000E0
2008/04/24 13:53:21.280530666	0.0000E0
2008/04/24 13:53:42.277508666	5.0000E0
2008/04/24 13:53:48.281189666	0.0000E0
2008/04/24 13:55:17.610622666	6.0000E0
2008/04/24 13:55:40.611612666	0.0000E0
2008/04/24 13:56:19.289778666	7.0000E0
2008/04/24 13:56:25.289044666	0.0000E0
2008/04/24 13:56:29.288486666	5.0000E0
2008/04/24 13:56:30.288342666	0.0000E0
2008/04/24 13:56:35.287633666	5.0000E0
2008/04/24 13:56:36.287496666	0.0000E0
2008/04/24 13:56:38.287219666	5.0000E0
2008/04/24 13:56:39.287064666	0.0000E0
2008/04/24 13:56:44.286240666	5.0000E0
2008/04/24 13:56:49.285685666	0.0000E0
2008/04/24 13:56:50.285603666	5.0000E0
2008/04/24 13:57:07.283710666	0.0000E0
2008/04/24 13:57:11.283142666	6.0000E0
2008/04/24 13:57:16.282632666	0.0000E0
2008/04/24 13:57:32.283491666	5.0000E0
2008/04/24 13:57:33.283657666	0.0000E0
2008/04/24 13:57:52.287923666	6.0000E0
2008/04/24 13:57:56.289184666	0.0000E0
2008/04/24 13:58:08.609712666	5.0000E0
2008/04/24 13:58:09.610002666	0.0000E0
2008/04/24 13:58:11.610582666	5.0000E0
2008/04/24 13:58:12.610861666	0.0000E0
2008/04/24 13:58:16.611988666	6.0000E0
2008/04/24 13:58:23.613765666	0.0000E0
2008/04/24 13:58:27.614971666	5.0000E0
2008/04/24 13:58:28.615302666	0.0000E0
2008/04/24 13:58:40.619532666	5.0000E0
2008/04/24 13:58:42.620214666	0.0000E0
2008/04/24 13:58:43.620543666	5.0000E0
2008/04/24 13:58:46.621524666	0.0000E0
2008/04/24 13:58:47.621862666	5.0000E0
2008/04/24 13:58:48.622213666	0.0000E0
2008/04/24 13:58:55.624760666	7.0000E0
2008/04/24 13:58:58.625707666	0.0000E0
2008/04/24 13:58:59.625992666	5.0000E0
2008/04/24 13:59:00.626261666	0.0000E0
2008/04/24 13:59:14.613143666	5.0000E0
2008/04/24 13:59:18.614222666	0.0000E0
2008/04/24 14:00:42.611430666	5.0000E0
2008/04/24 14:00:44.611135666	0.0000E0
2008/04/24 14:01:02.624533666	6.0000E0
2008/04/24 14:01:16.622420666	0.0000E0
2008/04/24 14:01:22.621305666	5.0000E0
2008/04/24 14:01:31.620036666	0.0000E0
2008/04/24 14:01:32.619932666	5.0000E0
2008/04/24 14:01:33.619836666	0.0000E0
2008/04/24 14:01:34.619750666	5.0000E0
2008/04/24 14:01:35.619675666	0.0000E0
2008/04/24 14:01:36.619614666	7.0000E0
2008/04/24 14:01:39.619489666	0.0000E0
2008/04/24 14:01:41.619414666	6.0000E0
2008/04/24 14:01:42.619388666	0.0000E0
2008/04/24 14:01:45.619281666	5.0000E0
2008/04/24 14:01:46.619235666	0.0000E0
2008/04/24 14:01:47.619182666	5.0000E0
2008/04/24 14:01:51.618890666	9.0000E0
2008/04/24 14:01:54.618627666	0.0000E0
2008/04/24 14:01:55.618548666	6.0000E0
2008/04/24 14:01:56.618484666	0.0000E0
2008/04/24 14:01:57.618433666	5.0000E0
2008/04/24 14:01:59.618363666	0.0000E0
2008/04/24 14:02:04.618323666	5.0000E0
2008/04/24 14:02:06.618347666	0.0000E0
2008/04/24 14:02:19.619526666	5.0000E0
2008/04/24 14:02:21.619741666	0.0000E0
2008/04/24 14:02:25.620227666	6.0000E0
2008/04/24 14:02:27.620487666	0.0000E0
2008/04/24 14:02:29.620749666	5.0000E0
2008/04/24 14:02:30.620871666	0.0000E0
2008/04/24 14:02:35.621540666	5.0000E0
2008/04/24 14:02:36.621679666	0.0000E0
2008/04/24 14:02:37.621832666	5.0000E0
2008/04/24 14:02:38.622002666	0.0000E0
2008/04/24 14:02:42.622788666	5.0000E0
2008/04/24 14:02:43.622981666	0.0000E0
2008/04/24 14:02:46.623509666	5.0000E0
2008/04/24 14:02:48.623832666	0.0000E0
2008/04/24 14:02:49.623991666	6.0000E0
2008/04/24 14:02:54.624633666	0.0000E0
2008/04/24 14:03:41.620596666	6.0000E0
2008/04/24 14:03:50.620011666	0.0000E0
2008/04/24 14:03:53.619939666	5.0000E0
2008/04/24 14:03:54.619946666	0.0000E0
2008/04/24 14:03:59.619994666	5.0000E0
2008/04/24 14:04:00.619987666	0.0000E0
2008/04/24 14:04:01.619982666	5.0000E0
2008/04/24 14:04:02.619976666	0.0000E0
2008/04/24 14:04:04.619969666	5.0000E0
2008/04/24 14:04:07.619868666	0.0000E0
2008/04/24 14:05:00.613916666	5.0000E0
2008/04/24 14:05:08.296685666	0.0000E0
2008/04/24 14:05:30.292890666	5.0000E0
2008/04/24 14:05:32.292584666	0.0000E0
2008/04/24 14:05:42.290569666	5.0000E0
2008/04/24 14:05:44.290202666	0.0000E0
2008/04/24 14:05:46.289860666	7.0000E0
2008/04/24 14:05:52.289174666	0.0000E0
2008/04/24 14:06:04.288308666	5.0000E0
2008/04/24 14:06:05.288262666	0.0000E0
2008/04/24 14:06:23.288313666	6.0000E0
2008/04/24 14:06:24.288337666	0.0000E0
2008/04/24 14:06:26.288359666	5.0000E0
2008/04/24 14:06:28.288344666	0.0000E0
2008/04/24 14:06:29.288334666	5.0000E0
2008/04/24 14:06:39.288085666	0.0000E0
2008/04/24 14:06:41.288123666	5.0000E0
2008/04/24 14:06:42.288152666	0.0000E0
2008/04/24 14:06:46.288327666	5.0000E0
2008/04/24 14:06:47.288382666	0.0000E0
2008/04/24 14:06:50.288541666	5.0000E0
2008/04/24 14:06:51.288580666	0.0000E0
2008/04/24 14:06:52.288616666	6.0000E0
2008/04/24 14:06:55.288692666	0.0000E0
2008/04/24 14:06:56.288720666	6.0000E0
2008/04/24 14:06:58.288785666	0.0000E0
2008/04/24 14:07:00.288850666	5.0000E0
2008/04/24 14:07:01.288888666	0.0000E0
2008/04/24 14:07:02.288932666	5.0000E0
2008/04/24 14:07:03.288978666	0.0000E0
2008/04/24 14:07:09.289384666	5.0000E0
2008/04/24 14:07:10.289472666	0.0000E0
2008/04/24 14:07:11.289570666	5.0000E0
2008/04/24 14:07:12.289665666	0.0000E0
2008/04/24 14:07:17.290117666	5.0000E0
2008/04/24 14:07:23.290335666	0.0000E0
2008/04/24 14:07:32.290190666	5.0000E0
2008/04/24 14:07:38.290267666	0.0000E0
2008/04/24 14:07:56.289685666	5.0000E0
2008/04/24 14:07:57.289626666	0.0000E0
2008/04/24 14:08:09.288679666	5.0000E0
2008/04/24 14:08:10.288612666	0.0000E0
2008/04/24 14:08:16.288147666	6.0000E0
2008/04/24 14:08:29.287429666	0.0000E0
2008/04/24 14:08:42.286000666	5.0000E0
2008/04/24 14:08:43.285884666	0.0000E0
2008/04/24 14:08:55.284302666	6.0000E0
2008/04/24 14:09:10.283002666	0.0000E0
2008/04/24 14:09:51.286777666	6.0000E0
2008/04/24 14:09:54.285866666	0.0000E0
2008/04/24 14:10:07.300023666	5.0000E0
2008/04/24 14:10:08.299900666	0.0000E0
2008/04/24 14:10:11.299535666	5.0000E0
2008/04/24 14:10:12.299431666	0.0000E0
2008/04/24 14:10:15.299173666	5.0000E0
2008/04/24 14:10:16.299102666	0.0000E0
2008/04/24 14:10:28.298215666	5.0000E0
2008/04/24 14:10:30.298083666	0.0000E0
2008/04/24 14:10:32.297930666	5.0000E0
2008/04/24 14:10:33.297859666	0.0000E0
2008/04/24 14:10:35.297707666	5.0000E0
2008/04/24 14:10:36.297633666	0.0000E0
2008/04/24 14:10:41.297258666	5.0000E0
2008/04/24 14:10:43.297083666	0.0000E0
2008/04/24 14:10:48.296706666	6.0000E0
2008/04/24 14:10:49.296640666	0.0000E0
2008/04/24 14:10:57.296591666	5.0000E0
2008/04/24 14:11:01.296963666	0.0000E0
2008/04/24 14:11:24.286806666	5.0000E0
2008/04/24 14:11:30.289075666	0.0000E0
2008/04/24 14:12:05.288937666	5.0000E0
2008/04/24 14:12:06.289543666	0.0000E0
2008/04/24 14:12:08.290768666	5.0000E0
2008/04/24 14:12:09.291401666	0.0000E0
2008/04/24 14:12:17.296048666	5.0000E0
2008/04/24 14:12:18.296595666	0.0000E0
2008/04/24 14:12:19.297142666	5.0000E0
2008/04/24 14:12:20.297689666	0.0000E0
2008/04/24 14:12:21.298245666	6.0000E0
2008/04/24 14:12:22.298805666	0.0000E0
2008/04/24 14:12:31.620909666	5.0000E0
2008/04/24 14:12:34.622548666	0.0000E0
2008/04/24 14:12:55.632186666	5.0000E0
2008/04/24 14:12:56.632640666	0.0000E0
2008/04/24 14:13:18.624611666	6.0000E0
2008/04/24 14:13:19.624987666	0.0000E0
2008/04/24 14:13:28.628174666	5.0000E0
2008/04/24 14:13:29.628516666	0.0000E0
2008/04/24 14:14:25.625861666	5.0000E0
2008/04/24 14:14:26.626077666	0.0000E0
2008/04/24 14:15:47.629298666	6.0000E0
2008/04/24 14:15:51.626956666	0.0000E0
2008/04/24 14:15:52.626349666	4.0000E0
2008/04/24 14:15:54.625045666	8.0000E0
2008/04/24 14:15:59.621477666	4.0000E0
2008/04/24 14:16:00.620716666	0.0000E0
2008/04/24 14:16:21.622782666	4.0000E0
2008/04/24 14:16:22.622192666	0.0000E0
2008/04/24 14:16:32.299483666	4.0000E0
2008/04/24 14:16:33.298877666	0.0000E0
2008/04/24 14:16:34.298275666	4.0000E0
2008/04/24 14:16:35.297673666	0.0000E0
2008/04/24 14:16:36.297077666	5.0000E0
2008/04/24 14:16:38.295883666	0.0000E0
2008/04/24 14:16:49.288935666	4.0000E0
2008/04/24 14:16:51.287718666	0.0000E0
2008/04/24 14:16:53.303137666	4.0000E0
2008/04/24 14:16:54.302511666	0.0000E0
2008/04/24 14:16:55.301884666	4.0000E0
2008/04/24 14:16:56.301253666	0.0000E0
2008/04/24 14:16:57.300631666	5.0000E0
2008/04/24 14:17:02.297710666	0.0000E0
2008/04/24 14:17:05.296077666	5.0000E0
2008/04/24 14:17:07.295031666	0.0000E0
2008/04/24 14:17:09.294023666	4.0000E0
2008/04/24 14:17:10.293525666	0.0000E0
2008/04/24 14:17:56.293082666	5.0000E0
2008/04/24 14:17:57.292857666	0.0000E0
2008/04/24 14:17:59.292457666	4.0000E0
2008/04/24 14:18:00.292272666	0.0000E0
2008/04/24 14:18:02.291952666	5.0000E0
2008/04/24 14:18:06.291514666	0.0000E0
2008/04/24 14:18:09.291336666	6.0000E0
2008/04/24 14:18:13.291068666	0.0000E0
2008/04/24 14:18:15.290915666	4.0000E0
2008/04/24 14:18:16.290840666	0.0000E0
2008/04/24 14:18:35.290078666	4.0000E0
2008/04/24 14:18:36.290119666	0.0000E0
2008/04/24 14:19:03.292910666	4.0000E0
2008/04/24 14:19:04.293113666	0.0000E0
2008/04/24 14:19:16.295850666	5.0000E0
2008/04/24 14:19:26.297331666	0.0000E0
2008/04/24 14:19:27.297487666	4.0000E0
2008/04/24 14:19:30.297998666	0.0000E0
2008/04/24 14:19:31.298182666	4.0000E0
2008/04/24 14:19:32.298374666	0.0000E0
2008/04/24 14:19:43.300679666	4.0000E0
2008/04/24 14:19:44.300911666	0.0000E0
2008/04/24 14:19:45.301143666	5.0000E0
2008/04/24 14:19:46.301382666	0.0000E0
2008/04/24 14:19:53.303377666	4.0000E0
2008/04/24 14:19:55.304072666	0.0000E0
2008/04/24 14:20:23.303463666	4.0000E0
2008/04/24 14:20:27.305894666	0.0000E0
2008/04/24 14:20:30.290986666	4.0000E0
2008/04/24 14:20:31.291577666	0.0000E0
2008/04/24 14:20:32.292168666	5.0000E0
2008/04/24 14:20:33.292774666	0.0000E0
2008/04/24 14:20:38.295870666	4.0000E0
2008/04/24 14:20:39.296519666	0.0000E0
2008/04/24 14:20:40.297170666	4.0000E0
2008/04/24 14:20:41.297830666	0.0000E0
2008/04/24 14:20:48.302528666	4.0000E0
2008/04/24 14:20:49.303209666	0.0000E0
2008/04/24 14:20:57.625634666	4.0000E0
2008/04/24 14:20:59.626975666	0.0000E0
2008/04/24 14:21:02.628962666	5.0000E0
2008/04/24 14:21:03.629608666	0.0000E0
2008/04/24 14:21:04.630238666	5.0000E0
2008/04/24 14:21:06.631457666	0.0000E0
2008/04/24 14:21:38.630757666	4.0000E0
2008/04/24 14:21:51.637451666	0.0000E0
2008/04/24 14:22:01.625152666	4.0000E0
2008/04/24 14:22:02.625597666	0.0000E0
2008/04/24 14:22:03.626049666	5.0000E0
2008/04/24 14:22:14.631130666	0.0000E0
2008/04/24 14:22:21.634139666	4.0000E0
2008/04/24 14:22:22.634573666	0.0000E0
2008/04/24 14:22:23.635007666	4.0000E0
2008/04/24 14:22:24.635436666	0.0000E0
2008/04/24 14:24:54.630039666	5.0000E0
2008/04/24 14:25:01.626417666	0.0000E0
2008/04/24 14:25:02.642576666	4.0000E0
2008/04/24 14:25:05.641115666	0.0000E0
2008/04/24 14:25:06.640642666	5.0000E0
2008/04/24 14:25:07.640178666	0.0000E0
2008/04/24 14:25:23.633774666	4.0000E0
2008/04/24 14:25:26.632651666	0.0000E0
2008/04/24 14:25:32.630578666	4.0000E0
2008/04/24 14:25:33.630245666	0.0000E0
2008/04/24 14:25:38.628497666	4.0000E0
2008/04/24 14:25:39.628147666	0.0000E0
2008/04/24 14:25:44.626627666	6.0000E0
2008/04/24 14:25:45.643036666	0.0000E0
2008/04/24 14:26:10.307025666	4.0000E0
2008/04/24 14:26:16.306974666	0.0000E0
2008/04/24 14:26:18.306976666	4.0000E0
2008/04/24 14:26:19.306996666	0.0000E0
2008/04/24 14:26:24.307249666	5.0000E0
2008/04/24 14:26:25.307308666	0.0000E0
2008/04/24 14:26:33.307628666	5.0000E0
2008/04/24 14:26:34.307654666	0.0000E0
2008/04/24 14:26:37.307679666	4.0000E0
2008/04/24 14:26:38.307682666	0.0000E0
2008/04/24 14:26:40.307718666	4.0000E0
2008/04/24 14:26:41.307753666	0.0000E0
2008/04/24 14:26:53.308682666	4.0000E0
2008/04/24 14:26:54.308822666	0.0000E0
2008/04/24 14:27:21.630799666	4.0000E0
2008/04/24 14:27:22.631111666	0.0000E0
2008/04/24 14:27:35.636071666	5.0000E0
2008/04/24 14:27:37.636931666	0.0000E0
2008/04/24 14:27:38.637373666	4.0000E0
2008/04/24 14:27:39.637815666	0.0000E0
2008/04/24 14:27:41.638731666	4.0000E0
2008/04/24 14:27:46.641285666	0.0000E0
2008/04/24 14:28:13.644322666	5.0000E0
2008/04/24 14:28:15.629104666	0.0000E0
2008/04/24 14:28:40.629811666	4.0000E0
2008/04/24 14:28:42.631164666	0.0000E0
2008/04/24 14:28:43.631834666	4.0000E0
2008/04/24 14:28:44.632495666	0.0000E0
2008/04/24 14:28:45.633148666	4.0000E0
2008/04/24 14:28:53.638253666	0.0000E0
2008/04/24 14:28:54.638855666	4.0000E0
2008/04/24 14:28:55.639440666	0.0000E0
2008/04/24 14:30:04.629931666	4.0000E0
2008/04/24 14:30:05.630150666	0.0000E0
2008/04/24 14:31:15.630205666	5.0000E0
2008/04/24 14:31:17.630045666	0.0000E0
2008/04/24 14:31:18.629972666	4.0000E0
2008/04/24 14:31:25.646413666	0.0000E0
2008/04/24 14:31:27.646349666	5.0000E0
2008/04/24 14:31:29.646312666	0.0000E0
2008/04/24 14:31:30.646303666	4.0000E0
2008/04/24 14:31:32.646325666	0.0000E0
2008/04/24 14:31:35.646374666	4.0000E0
2008/04/24 14:31:48.646137666	0.0000E0
2008/04/24 14:31:50.646160666	5.0000E0
2008/04/24 14:32:04.646034666	0.0000E0
2008/04/24 14:32:05.646023666	4.0000E0
2008/04/24 14:32:07.646020666	0.0000E0
2008/04/24 14:32:10.646054666	5.0000E0
2008/04/24 14:32:11.646050666	0.0000E0
2008/04/24 14:32:12.646036666	5.0000E0
2008/04/24 14:32:13.646017666	0.0000E0
2008/04/24 14:32:14.645996666	5.0000E0
2008/04/24 14:32:18.645846666	0.0000E0
2008/04/24 14:32:20.645733666	5.0000E0
2008/04/24 14:32:22.645629666	0.0000E0
2008/04/24 14:32:23.645565666	4.0000E0
2008/04/24 14:32:24.645493666	0.0000E0
2008/04/24 14:32:40.642935666	5.0000E0
2008/04/24 14:32:48.642169666	0.0000E0
2008/04/24 14:32:49.642087666	4.0000E0
2008/04/24 14:32:56.641572666	0.0000E0
2008/04/24 14:33:02.641265666	4.0000E0
2008/04/24 14:33:03.641224666	0.0000E0
2008/04/24 14:33:05.641138666	5.0000E0
2008/04/24 14:33:06.641085666	0.0000E0
2008/04/24 14:33:07.641024666	5.0000E0
2008/04/24 14:33:09.640896666	0.0000E0
2008/04/24 14:33:10.640830666	5.0000E0
2008/04/24 14:33:12.640727666	0.0000E0
2008/04/24 14:33:15.640612666	4.0000E0
2008/04/24 14:33:19.640330666	0.0000E0
2008/04/24 14:33:40.636560666	4.0000E0
2008/04/24 14:33:43.636072666	0.0000E0
2008/04/24 14:33:46.635518666	4.0000E0
2008/04/24 14:33:47.635304666	0.0000E0
2008/04/24 14:33:56.633169666	4.0000E0
2008/04/24 14:33:59.632544666	0.0000E0
2008/04/24 14:34:00.632338666	5.0000E0
2008/04/24 14:34:03.631794666	0.0000E0
2008/04/24 14:34:05.648141666	6.0000E0
2008/04/24 14:34:10.647330666	0.0000E0
2008/04/24 14:34:11.647136666	6.0000E0
2008/04/24 14:34:21.645574666	0.0000E0
2008/04/24 14:34:22.645443666	5.0000E0
2008/04/24 14:34:24.645229666	0.0000E0
2008/04/24 14:34:48.645654666	5.0000E0
2008/04/24 14:34:49.645773666	0.0000E0
2008/04/24 14:35:18.634092666	5.0000E0
2008/04/24 14:35:21.635016666	0.0000E0
2008/04/24 14:35:26.636688666	4.0000E0
2008/04/24 14:35:27.637039666	0.0000E0
2008/04/24 14:35:38.641193666	4.0000E0
2008/04/24 14:35:39.641587666	0.0000E0
2008/04/24 14:35:41.642397666	4.0000E0
2008/04/24 14:35:42.642809666	0.0000E0
2008/04/24 14:35:46.644371666	5.0000E0
